Deepfake Detection Results
================================================================================

[1/3000]                        010.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2029 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/010.png
[2576/3000]                        216.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9903 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/216.png
[2577/3000]                        056.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4351 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0033/056.png
[2578/3000]                        068.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2825 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0035/068.png
[2579/3000]                        029.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9865 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0010_fake/029.png
[2580/3000]                        055.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6089 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/055.png
[2581/3000]                        081.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2799 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0033/081.png
[2582/3000]                        038.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9051 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0025/038.png
[2583/3000]                        082.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5094 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/082.png
[2584/3000]                        092.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9844 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/092.png
[2585/3000]                        128.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9931 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0047_fake/128.png
[2586/3000]                        060.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4035 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0012/060.png
[2587/3000]                        081.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9812 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0033_fake/081.png
[2588/3000]                        062.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8633 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/062.png
[2589/3000]                        331.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5132 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0044/331.png
[2590/3000]                        288.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4400 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0013/288.png
[2591/3000]                        678.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4921 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/678.png
[2592/3000]                        197.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3570 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/197.png
[2593/3000]                        100.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9894 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0019_fake/100.png
[2594/3000]                        078.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3264 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0020/078.png
[2595/3000]                        166.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9923 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0008_fake/166.png
[2596/3000]                        026.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4797 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/026.png
[2597/3000]                        004.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2519 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0035/004.png
[2598/3000]                        112.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9929 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/112.png
[2599/3000]                        172.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9804 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0002_fake/172.png
[2600/3000]                        058.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9712 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/058.png
[2601/3000]                        007.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9762 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/007.png
[2602/3000]                        023.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4523 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0019/023.png
[2603/3000]                        386.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9860 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/386.png
[2604/3000]                        032.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9930 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0005_fake/032.png
[2605/3000]                        078.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9771 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/078.png
[2606/3000]                        099.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3550 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0034/099.png
[2607/3000]                        113.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9135 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0009/113.png
[2608/3000]                        093.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1949 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0017/093.png
[2609/3000]                        055.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9727 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/055.png
[2610/3000]                        211.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9934 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/211.png
[2611/3000]                        122.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9919 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0000_fake/122.png
[2612/3000]                        594.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9855 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/594.png
[2613/3000]                        037.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9886 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/037.png
[2614/3000]                        030.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1024 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/030.png
[2615/3000]                        130.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6059 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/130.png
[2616/3000]                        730.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5955 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/730.png
[2617/3000]                        211.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2461 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0002/211.png
[2618/3000]                        174.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4332 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/174.png
[2619/3000]                        125.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7771 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/125.png
[2620/3000]                        184.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3389 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0001/184.png
[2621/3000]                        924.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9824 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/924.png
[2622/3000]                        086.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9853 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0025_fake/086.png
[2623/3000]                        098.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3701 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0001/098.png
[2624/3000]                        013.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6691 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0037/013.png
[2625/3000]                        252.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4350 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0013/252.png
[2626/3000]                        143.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1109 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/143.png
[2627/3000]                        110.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9858 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/110.png
[2628/3000]                        032.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6268 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0036/032.png
[2629/3000]                        809.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5499 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0045/809.png
[2630/3000]                        104.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3673 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/104.png
[2631/3000]                        113.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9571 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0026_fake/113.png
[2632/3000]                        123.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9753 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/123.png
[2633/3000]                        054.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3233 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0002/054.png
[2634/3000]                        512.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9910 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0047_fake/512.png
[2635/3000]                        082.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9901 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/082.png
[2636/3000]                        151.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7347 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0026_fake/151.png
[2637/3000]                        026.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6698 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0006/026.png
[2638/3000]                        160.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9803 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/160.png
[2639/3000]                        110.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2662 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0001/110.png
[2640/3000]                        030.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8538 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0007_fake/030.png
[2641/3000]                        071.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3494 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/071.png
[2642/3000]                        057.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9872 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/057.png
[2643/3000]                        189.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9556 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0026_fake/189.png
[2644/3000]                        142.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9827 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/142.png
[2645/3000]                        146.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9428 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/146.png
[2646/3000]                        000.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5170 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/000.png
[2647/3000]                        188.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9647 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/188.png
[2648/3000]                        691.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9887 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0047_fake/691.png
[2649/3000]                        183.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4551 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/183.png
[2650/3000]                        145.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4062 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0043/145.png
[2651/3000]                        081.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9927 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0020_fake/081.png
[2652/3000]                        069.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9101 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0034/069.png
[2653/3000]                        028.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3571 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/028.png
[2654/3000]                        037.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9853 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/037.png
[2655/3000]                        263.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9894 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0010_fake/263.png
[2656/3000]                        041.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5971 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/041.png
[2657/3000]                        098.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9755 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/098.png
[2658/3000]                        023.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5497 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/023.png
[2659/3000]                        013.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6687 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/013.png
[2660/3000]                        255.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5833 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0042/255.png
[2661/3000]                        083.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9482 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0017_fake/083.png
[2662/3000]                        111.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5835 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0006/111.png
[2663/3000]                        294.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9932 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0011_fake/294.png
[2664/3000]                        086.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9836 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/086.png
[2665/3000]                       1235.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9881 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/1235.png
[2666/3000]                        111.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9882 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0028_fake/111.png
[2667/3000]                        136.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9125 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0005/136.png
[2668/3000]                        000.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1013 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/000.png
[2669/3000]                        179.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9860 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/179.png
[2670/3000]                        087.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9881 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/087.png
[2671/3000]                        000.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3633 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0045/000.png
[2672/3000]                        056.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3864 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/056.png
[2673/3000]                        469.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5320 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/469.png
[2674/3000]                        185.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5453 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0027/185.png
[2675/3000]                        206.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9900 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0000_fake/206.png
[2676/3000]                        058.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4095 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/058.png
[2677/3000]                        068.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9632 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0026_fake/068.png
[2678/3000]                        147.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9924 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0032_fake/147.png
[2679/3000]                        090.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9790 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0003_fake/090.png
[2680/3000]                        000.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9939 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/000.png
[2681/3000]                        118.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9851 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0040_fake/118.png
[2682/3000]                        061.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6795 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/061.png
[2683/3000]                        037.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9906 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0000_fake/037.png
[2684/3000]                        053.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1842 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0011/053.png
[2685/3000]                        486.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9879 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0046_fake/486.png
[2686/3000]                        096.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9875 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/096.png
[2687/3000]                        330.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4455 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0041/330.png
[2688/3000]                        000.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9691 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0022_fake/000.png
[2689/3000]                        019.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9854 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/019.png
[2690/3000]                        097.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1780 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0017/097.png
[2691/3000]                        061.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3104 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0001/061.png
[2692/3000]                        155.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5719 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/155.png
[2693/3000]                        028.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6030 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0021/028.png
[2694/3000]                        004.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9921 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/004.png
[2695/3000]                        140.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9827 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0021_fake/140.png
[2696/3000]                        055.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7197 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0037/055.png
[2697/3000]                        665.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3390 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0046/665.png
[2698/3000]                        046.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9855 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/046.png
[2699/3000]                       1199.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3420 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/1199.png
[2700/3000]                        388.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9778 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0011_fake/388.png
[2701/3000]                        080.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4540 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0011/080.png
[2702/3000]                        029.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9857 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/029.png
[2703/3000]                        132.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8485 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/132.png
[2704/3000]                        018.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9842 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/018.png
[2705/3000]                        045.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7506 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0005/045.png
[2706/3000]                        000.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9927 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0009_fake/000.png
[2707/3000]                        249.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6365 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0018/249.png
[2708/3000]                        181.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3765 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0024/181.png
